	SiO2	TiO2	Al2O3	FeOt	MnO	MgO	CaO	K2O	Na2O	Group
2010	72.86	0.280000001	12.46000004	3.012010621	0.059999999	0.109999999	0.75999999	5.46999979	3.339999914	6-PAG and syenites
2011	70.97	0.419999987	12.69999981	4.516014709	0.129999995	0.07	1.600000024	4.340000153	4.25	6-PAG and syenites
2012	71.11	0.430000007	13.10000038	4.551026933	0.129999995	0.07	1.440000057	4.690000057	3.930000067	6-PAG and syenites
2013	73.36	0.360000014	12.22999954	3.013017765	0.079999998	0.029999999	1.029999971	4.739999771	4.119999886	6-PAG and syenites
2014	73.74	0.25999999	12.28999996	2.821014326	0.07	0.029999999	1.029999971	4.610000134	4.059999943	6-PAG and syenites
2015	73.7	0.289999992	12.19999981	2.995019379	0.07	0.01	0.819999993	4.949999809	3.980000019	6-PAG and syenites
2016	72.75	0.340000004	12.25	3.378002046	0.07	0.119999997	1.269999981	4.489999771	2.930000067	6-PAG and syenites
2017	74.19	0.25999999	12.35000038	2.776016595	0.079999998	0.02	0.879999995	4.769999981	3.900000095	6-PAG and syenites
2018	73.18	0.310000002	12.44999981	3.355018398	0.090000004	0.079999998	0.99000001	4.679999828	4.110000134	6-PAG and syenites
2019	73.77	0.300000012	12.14000034	2.947016461	0.07	0.059999999	0.970000029	4.690000057	4.079999924	6-PAG and syenites
2020	72.58	0.349999994	12.51000023	3.646024616	0.090000004	0.079999998	0.930000007	4.670000076	3.970000029	6-PAG and syenites
2021	71.11	0.469999999	12.94999981	4.145017698	0.119999997	0.25999999	1.360000014	4.650000095	4.039999962	6-PAG and syenites
2022	71.28	0.430000007	12.85999966	4.057016595	0.119999997	0.25999999	1.409999967	4.650000095	4.099999905	6-PAG and syenites
2023	70.75	0.379999995	12.30000019	4.55902431	0.100000001	0.109999999	1.460000038	4.349999905	4.0	6-PAG and syenites
2024	73.29	0.300000012	12.07999992	3.075001413	0.079999998	0.029999999	1.139999986	4.739999771	3.519999981	6-PAG and syenites
2025	75.14	0.270000011	11.82999992	2.533012287	0.059999999	0.02	0.949999988	4.679999828	4.019999981	6-PAG and syenites
2026	73.68	0.310000002	12.25	2.830015295	0.07	0.029999999	1.049999952	4.659999847	4.110000134	6-PAG and syenites
2027	64.0	0.629999995	16.5	4.638010968	0.189999998	0.600000024	1.830000043	5.400000095	5.199999809	6-PAG and syenites
2028	57.3	0.78	20.1	3.92501035	0.17	0.96	2.05	5.66	7.8	6-PAG and syenites
2029	58.4	0.8	19.0	4.10701377	0.17	1.05	2.39	5.35	6.8	6-PAG and syenites
2030	59.3	1.08	17.3	4.77402124	0.19	1.16	2.81	4.6	6.0	6-PAG and syenites
2031	56.7	0.5	21.2	3.1000243	0.26	0.33	1.46	5.24	9.3	6-PAG and syenites
2032	56.4	0.44	21.9	2.5900126	0.13	0.22	0.79	6.19	9.5	6-PAG and syenites
2033	56.1	0.58	20.7	3.1200225	0.25	0.43	1.66	4.96	10.3	6-PAG and syenites
2034	53.7	0.37	21.0	2.7100216	0.14	0.19	1.21	4.71	11.6	6-PAG and syenites
2035	72.0	0.280000001	10.39999962	7.681057338	0.150000006	0.100000001	0.479999989	4.329999924	3.900000095	6-PAG and syenites
2036	61.6	0.77	15.8	6.72602106	0.25	0.42	1.25	5.83	6.1	6-PAG and syenites
2037	56.9	1.67	15.1	9.49801998	0.25	1.9	4.58	3.95	4.6	6-PAG and syenites
2038	69.6	0.45	13.0	4.29103051	0.08	0.19	0.63	4.82	5.4	6-PAG and syenites
2039	73.3	0.14	12.5	3.15502115	0.08	0.07	0.26	4.74	4.8	6-PAG and syenites
2040	56.3	0.2	20.9	4.71201692	0.16	0.13	0.92	5.73	9.9	6-PAG and syenites
2041	59.4	0.25	20.3	3.83601926	0.12	0.1	0.66	5.6	9.2	6-PAG and syenites
2042	57.8	0.72	20.1	3.63702007	0.2	0.51	1.14	5.55	9.3	6-PAG and syenites
2043	60.1	1.05	17.6	3.44801188	0.16	1.16	1.87	6.68	6.2	6-PAG and syenites
2044	72.0	0.25	13.19999981	3.113013218	0.090000004	0.059999999	0.449999988	4.880000114	5.0	6-PAG and syenites
2045	69.0	0.310000002	14.69999981	3.439010829	0.100000001	0.109999999	0.829999983	5.559999943	5.099999905	6-PAG and syenites
2046	62.0	0.99000001	15.80000019	6.233015779	0.170000002	0.939999998	2.730000019	5.070000172	4.699999809	6-PAG and syenites
2047	63.3	0.78	15.7	5.67801188	0.2	0.58	2.27	5.46	4.8	6-PAG and syenites
2048	70.6	0.29	13.7	3.67901449	0.13	0.18	1.06	5.21	4.4	6-PAG and syenites
2049	55.38	0.87	18.78	6.07501935	0.25	0.87	2.33	5.33	8.2	6-PAG and syenites
2050	52.77	0.29	19.75	4.62101701	0.27	1.4	2.24	4.7	8.65	6-PAG and syenites
2052	53.56	0.24	21.52	4.01801998	0.14	0.88	1.45	4.82	10.95	6-PAG and syenites
2053	53.38	0.35	22.48	3.46300873	0.12	1.31	1.25	5.31	11.18	6-PAG and syenites
2054	56.43	1.15	18.25	4.99602016	0.21	1.42	2.06	5.14	8.68	6-PAG and syenites
2055	53.68	1.29	17.58	7.4300225	0.25	1.99	4.98	3.52	6.55	6-PAG and syenites
2056	56.38999939	1.090000033	16.94000053	8.539999962	0.319999993	1.049999952	3.680000067	4.75	6.820000172	6-PAG and syenites
2057	58.29000092	0.920000017	18.79999924	5.840000153	0.200000003	0.790000021	4.050000191	4.099999905	6.559999943	6-PAG and syenites
2058	63.88000107	0.540000021	17.29000092	2.922012363	0.159999996	0.400000006	0.860000014	5.949999809	6.849999905	6-PAG and syenites
2059	65.90000153	0.400000006	15.88000011	3.975006702	0.289999992	0.180000007	0.430000007	4.949999809	6.650000095	6-PAG and syenites
2060	66.40000153	0.25999999	17.79999924	1.958010072	0.100000001	0.090000004	0.409999996	5.570000172	6.46999979	6-PAG and syenites
2061	64.90000153	0.5	16.72999954	3.391012602	0.200000003	0.310000002	0.879999995	5.550000191	6.260000229	6-PAG and syenites
2062	66.40000153	0.319999993	16.77000046	2.653014968	0.170000002	0.150000006	0.529999971	5.289999962	6.510000229	6-PAG and syenites
2063	63.86999893	0.360000014	17.21999931	3.227005752	0.209999993	0.270000011	0.670000017	5.440000057	7.360000134	6-PAG and syenites
2064	64.90000153	0.439999998	16.95999908	3.397015621	0.200000003	0.330000013	0.720000029	5.260000229	6.320000172	6-PAG and syenites
2065	66.0	0.349999994	16.62000084	3.105012157	0.189999998	0.140000001	0.479999989	5.119999886	6.71999979	6-PAG and syenites
2066	64.90000153	0.449999988	17.29000092	2.900010895	0.159999996	0.280000001	0.730000019	5.53000021	6.440000057	6-PAG and syenites
2067	67.90000153	0.379999995	14.31999969	4.400026148	0.340000004	0.200000003	0.270000011	4.630000114	6.079999924	6-PAG and syenites
2068	64.40000153	0.460000008	18.02000046	2.488005532	0.119999997	0.349999994	1.0	6.510000229	5.880000114	6-PAG and syenites
2069	64.80000305	0.430000007	14.63000011	6.22403107	0.479999989	0.189999998	0.389999986	4.46999979	6.860000134	6-PAG and syenites
2070	65.5	0.400000006	16.28000069	3.595014724	0.239999995	0.239999995	0.50999999	5.239999771	6.449999809	6-PAG and syenites
2071	65.58999634	0.379999995	16.01000023	3.795018455	0.280000001	0.180000007	0.280000001	5.329999924	7.449999809	6-PAG and syenites
2072	65.0	0.349999994	17.12000084	3.181012445	0.189999998	0.209999993	0.75999999	5.389999866	6.670000076	6-PAG and syenites
2073	66.59999847	0.409999996	16.10000038	3.288015515	0.209999993	0.25	0.600000024	5.21999979	6.300000191	6-PAG and syenites
2074	64.69999695	0.409999996	17.85000038	2.699012608	0.129999995	0.25999999	0.730000019	5.429999828	6.460000038	6-PAG and syenites
2075	64.22000122	0.5	16.93000031	2.658002017	0.189999998	0.649999976	1.350000024	2.900000095	9.279999733	6-PAG and syenites
