	Tectonic_setting	Location_notes	Pluton	Colour	SubGroup	Group	DebonPQ	TASMiddlemostPlut	Villaseca	QANOR	LaRoche	Geol_unit_notes	Rock_type_notes	Ref	Symbol	Size	Size_rel	Age	Latitude	Longitude	SiO2	TiO2	Al2O3	FeOt	MnO	MgO	CaO	K2O	Na2O	P2O5	H2O	H2Ot	H2O.MINUS	LOI	Li	Be	B	Sc	V	Cr	Ni	Cu	Zn	Rb	Sr	Y	Zr	Nb	Cs	Ba	La	Ce	Pr	Nd	Sm	Eu	Gd	Tb	Dy	Ho	Er	Tm	Yb	Lu	Hf	Ta	Pb	Th	U	Co	Mo	W	Ga	Ge	As	In	Sn	Sb	Cd	Ks	Sum_CIPW	Orthoclase	Albite	Anorthite	Quartz	Apatite	Ilmenite	Biotite	Amphibole	Corundum	Rest	sum_meso	P	K	Ti	Cr2O3	A/NK	A/CNK	K2O/Na2O	Q	C	Or	Ab	An	Lc	Ne	Ns	Di	Wo	Hy	Ol	Il	Tn	Pf	Ru	Ap	Sum
LYD1	OROGENIC BELT	Scottich Highlands, Caledonian oro	Ach'Uaine	aquamarine2	PostOro (A2 syenites)	5- KCG					theralite			Fowler et al., 2008	5	1.15	2	430			46.62	1.53	10.98	8.19918	0.14	8.6	10.9	4.16	2.98	2.93				2.97					95	180	116	7	104	105	1964	31	398	30		3686	187	425	41.1	174	24.7	6.33	17		7.6		2.64		2	0.26				31													89.00123222	44.4629773	25.2406	-26.3105524	-21.5739504	6.9148	1.4535	-29.19230751	88.63493653	0	-0.72831562	88.9016879	12788.278	34533.408	9172.35	0.026307	1.16742167241939	0.375717667849613	1.39597315436242	0	0	24.5844089049313	18.073274028682	4.2966042299775	0	3.86939133200479	0	20.1267227405695	0	0	8.47461748599711	0.29949109773461	0	2.33664575365759	0	6.94007665048646	89.0012322240409
HG159As	OROGENIC BELT	Scottich Highlands, Caledonian oro	Helmsdale	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			54.12	0.85	13.01	5.6661	0.17	3.94	7.41	6.82	2.46	0.35				3.91					95	140	115	20	74	254	944	37	367	22		1851	190	375	41.1	136	19.7	4.48	11.7		6.89		2.2		1.61	0.29				45													89.15767653	70.64585804	20.8362	-25.8089668	-20.7560928	0.826	0.8075	-44.8959375	87.45115482	0	0.085044542	89.1907603	1527.61	56614.866	5095.75	0.020461	1.13831221995766	0.522441672755788	2.77235772357724	0	0	40.3042472912575	20.7265006876732	4.31335832093596	0	0.0483946640794905	0	21.1722473510509	0.278886428055829	0	0	0.363667761534883	0	1.12135462787175	0	0.829019395109304	89.1576765275688
SHG65	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strath Halladale	aquamarine2	PostOro (A2 syenites)	5- KCG					unclassified			Fowler et al., 2008	5	1.15	2	430			49	0.7	7.69	9.28796	0.18	16.27	12.77	1.47	1.32	0.63				2.62					112	1225	320	18	86	41	300	34	142	13		430	48.7	110	14	55.5	9.95	2.42	7.32		5.15		1.68		2.02	0.34				4													90.07393604	35.18847771	11.1804	-37.7950888	-21.3639848	1.4868	0.665	-39.62909545	141.7231526	0	-1.32786144	90.1277998	2749.698	12202.911	4196.5	0.17903375	2.04373774188864	0.285009705701801	1.11363636363636	0	0	8.68727910823292	11.1694720211685	10.7159739630486	0	0	0	36.4206140486024	0	11.4008056344808	8.58156649191707	0.385059982801641	1.22092988160384	0	0	1.49223491119675	90.0739360430525
SHG450	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strath Halladale	aquamarine2	PostOro (A2 syenites)	5- KCG					unclassified			Fowler et al., 2008	5	1.15	2	430			49.8	0.38	3.91	9.7768	0.19	17.3	14.1	0.63	0.54	0.63				2.82					156	1124	254	103	64	13	260	28	74	4		216	13.9	15.6	2.4	12.7	2.54	0.67	1.83		2.01		1.12		0.92	0.15																	87.52390717	42.56377386	4.5738	-53.0471852	-22.7396792	1.4868	0.361	-58.27959929	173.8879419	0	-1.207030344	87.5998217	2749.698	5229.819	2278.1	0.1642726	2.48998705987299	0.1437111054083	1.16666666666667	2.86205741117682	0	3.72311961781411	4.56932946320528	6.38412307773347	0	0	0	45.826727932884	0	21.852136917854	0	0.406452204068399	0.407725630676436	0	0	1.49223491119675	87.5239071666093
SHG403	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strath Halladale	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			54.77	1.05	19.28	7.01041	0.08	3.49	5.19	2.93	5.18	0.44				0.75					117	66	28	30	71	69	1774	15	535	9		1790	122	168	17.8	48.8	5.68	1.83	5.54		2.53		1.47		1.07	0.27																	92.44130945	11.52530141	43.8746	18.4477868	2.0764728	1.0384	0.9975	8.620095942	6.36814119	0	-0.533833439	92.4144647	1920.424	24322.809	6294.75	0.0096459	1.64883138209515	0.912457353318183	0.565637065637066	0	0	17.3154610796751	43.8317159618581	20.7014954367017	0	0	0	0	0	4.74333342199042	2.76852451847979	0.171137770134063	1.53103251344724	0	0.336412938216542	1.04219581099455	92.4413094514975
RD1	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strath Halladale	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			46.19	1.56	20.22	10.47673	0.07	3.78	7.08	2.94	3.88	0.99				2.27					241	25	14	7	100	91	2700	19	101	7		2603	58.2	107		58.6	9.29	2.77	7.17		3.4		1.82		1.36	0.23				3													86.76915017	7.68708	32.8636	28.635072	-0.006448	2.3364	1.482	14.24976	0	0.135576	-0.67304	86.71	4320.954	24405.822	9352.2	0.00365375	2.11388236230331	0.901132910478596	0.757731958762887	0	0.152046721333029	17.3745582164658	26.6744256230758	28.6573842922691	0	3.33546079714362	0	0	0	0	6.59874934861907	0.149745548867305	0	0	1.4818390450692	2.34494057473775	86.7691501675808
DRR206	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glenelg-Ratagain	aquamarine2	PostOro (A2 syenites)	5- KCG					ultramafic rock			Fowler et al., 2008	5	1.15	2	430			50.3	0.76	7.53	9.28796	0.14	14.98	11.13	1.72	1.81	0.4				1.71					125		290	49	36	45	3650	18	109	7		1312	70.3	154	18.3	76.3	12.6	3.26	7.19		4		1.41		1.17	0.14				5													88.8013185	35.32474194	15.3307	-37.9262778	-18.8998488	0.944	0.722	-37.55363779	132.1220219	0	-1.202451852	88.86124755	1745.84	14278.236	4556.2		1.55597189352231	0.300283031516975	0.950276243093923	0	0	10.1647075280004	15.3157154229658	7.34150590455794	0	0	0	33.5988753384358	0	14.7684174297684	4.88637716855103	0.29949109773461	1.47877787510874	0	0	0.947450737267776	88.8013185023905
DRR207	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glenelg-Ratagain	aquamarine2	PostOro (A2 syenites)	5- KCG					essexite			Fowler et al., 2008	5	1.15	2	430			45.28	2.15	16.97	12.68762	0.14	6.16	6.86	3.54	3.48	1.65				1.75					275		32	52	103	77	3325	31	113	13		3452	159	345	40.1	162	23.5	6.24	13		6.9		2.44		1.84	0.18				3													86.32481474	9.350085885	29.4756	17.1926784	-0.5356336	3.894	2.0425	17.16444433	8.662702653	0	-1.010284072	86.2360936	7201.59	29386.602	12889.25		1.77570452605214	0.770318728055361	1.01724137931034	0	0	20.9203864239079	25.4435596393599	20.2277022960494	0	2.16867031495107	0	0	0	0	10.7535174570089	0.29949109773461	0	1.47909825054896	1.12415496706363	3.90823429122958	86.3248147378539
DRR213	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glenelg-Ratagain	aquamarine2	PostOro (A2 syenites)	5- KCG					syenogabbro			Fowler et al., 2008	5	1.15	2	430			50.42	1.13	11.77	9.07687	0.13	9.6	7.63	3.42	3.02	0.8				1.85					150		179	39	47	69	9400	27	160	14		2178	109	233	27.4	115	18.7	4.98	10.9		5.83		2.1		1.68	0.23				7													87.97122851	29.47627392	25.5794	-15.7232628	-10.0225088	1.888	1.0735	-13.63866963	70.27221697	0	-0.936223356	87.9687263	3491.68	28390.446	6774.35		1.35753357473446	0.522107592606648	1.13245033112583	0	0	20.2112207824195	25.5543981090369	8.45827501150263	0	0	0	16.1456394486903	0	5.01397405652746	7.99999399103765	0.278098876467852	2.41472675760191	0	0	1.89490147453555	87.9712285078198
BL1	OROGENIC BELT	Scottich Highlands, Caledonian oro	Loch Loyal	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			63.6	0.51	13.1	5.36613	0.07	3	2.83	5.29	6.32	0.44				0.1					29	9	10	4	55	102	1580	21	336	13		3341	124	247		123	18.4	4.79	13.1		5.52		2.57		1.68					33													95.19164697	49.86903877	53.5304	-27.7549016	-10.8756536	1.0384	0.4845	-27.5203619	56.44504856	0	-0.017251632	95.1992186	1920.424	43913.877	3057.45	0.00131535	0.812498599754548	0.615928528290005	0.837025316455696	8.6230168859006	0	31.2623853622804	37.928365015281	0	0	0	3.61914327270661	7.52188533858913	0	3.98638475855259	0	0.149745548867305	1.05852497962536	0	0	1.04219581099455	95.1916469727975
BL4	OROGENIC BELT	Scottich Highlands, Caledonian oro	Loch Loyal	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			62.75	0.42	15.45	2.86638	0.08	1.04	2.03	5.99	6.41	0.24				0.99					31	11	19	5	33	79	1957	30	179	11		5557	236	393		193	24.2	5.98	15.4		6.68		3.29		1.67					37													94.43098735	49.76871657	54.2927	-17.2068026	-9.5018496	0.5664	0.399	-21.03641103	37.0265971	0	0.127557909	94.43590835	1047.504	49724.787	2517.9	0.00160765	0.907282485879205	0.745660470934842	0.934477379095164	3.81226177268273	0	35.3991849376294	46.1184943789438	0	0	0	1.89016763153308	5.58861351398298	0.0727108660124245	0	0	0.171137770134063	0.809946033900489	0	0	0.568470442360666	94.4309873471796
BL9	OROGENIC BELT	Scottich Highlands, Caledonian oro	Loch Loyal	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			64.55	0.41	16.59	3.35522	0.07	0.94	1.91	5.86	6.13	0.31				0.29					34	7	15	6	55	88	1292	28	343	16		4502	211	385		179	23.3	5.56	14.6		6.01		2.99		1.47					43													96.79466433	41.51939209	51.9211	-6.6432794	-1.3553224	0.7316	0.3895	-10.02256306	20.24518976	0	-0.001415841	96.78420115	1353.026	48645.618	2457.95	0.00102305	1.0098899868717	0.83365346221743	0.955954323001631	3.36727674797605	0	34.6309221593503	51.8703511286081	0.443309585594772	0	0	0	4.55630236010384	0	0.229446756908319	0	0.149745548867305	0.81303571649383	0	0	0.734274321382527	96.794664325285
BLSE	OROGENIC BELT	Scottich Highlands, Caledonian oro	Loch Loyal	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			65.06	0.37	15.13	2.86638	0.07	0.83	0.94	6.38	6.95	0.17				0.42					26	10	13	3	55	106	1286	21	370	17		4455	187	240		124	18.4	4.33	10.7		4.94		2.26		1.21					39													95.91741987	51.93933733	58.8665	-21.1672542	-9.3669432	0.4012	0.3515	-20.79696488	35.54474104	0	0.152793367	95.92490945	741.982	52962.294	2218.15	0.0014615	0.825000752956177	0.75466934759134	0.917985611510791	7.67535798971693	0	37.7039732724667	42.3011337762047	0	0	0	3.84214144906451	1.97592547335492	0	1.15163578792432	0	0.149745548867305	0.714840011241216	0	0	0.402666563338805	95.9174198721794
MS390*	OROGENIC BELT	Scottich Highlands, Caledonian oro	Loch Loyal	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			63.76	0.48	16.6	3.58853	0.06	1.55	2.03	5.35	6.04	0.35										3	10	20	58	87	1661	35	474	19		4968	293	389	37.5	167	21.7	5.29	12.9		5.8		2.32		1.54	0.22				53													96.24664218	34.94193186	51.1588	-3.105232	1.225628	0.826	0.456	-4.817513337	15.68145905	0	-0.13610157	96.230972	1527.61	44411.955	2877.6	0.00043845	1.05548101504566	0.85485765659973	0.885761589403973	3.65249645778674	0	31.6169681830246	51.1087962180739	2.38089995681424	0	0	0	3.08777574466221	0	2.42981608626529	0	0.128353327600547	1.0125168095924	0	0	0.829019395109304	96.2466421789292
MS405*	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glenelg-Ratagain	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	5	1.15	2	430			61.49	0.63	17.13	3.96627	0.05	2.16	2.65	4.79	6.62	0.35										26	20	14	51	62	2073	17	464	15		2606	108	211	24.2	91	12.1	2.98	7.2		4.07		2.05		1.1	0.16				13													95.89653839	33.60290271	56.0714	-5.2099996	-5.2840216	0.826	0.5985	-7.663520741	23.11352141	0	-0.168588079	95.8861941	1527.61	39763.227	3776.85	0.0037999	1.06560277720241	0.819863436945845	0.723564954682779	0	0	28.3075285227454	55.7251329650726	2.87755299993695	0	0.157893502906417	0	4.65820265154492	0	0	2.25744025196008	0.106961106333789	0	0.976806991780162	0	0.829019395109304	95.8965383873896
SRR652	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glenelg-Ratagain	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	5	1.15	2	430			61.85	0.57	17.61	3.5552	0.05	1.38	2.27	5.08	6.38	0.28				0.42					34	14	10	3	41	67	1800	13	250	11		2478																		10													95.4927013	33.20363661	54.0386	-0.7117412	-2.1013552	0.6608	0.5415	-4.535881307	14.50348454	0	-0.118820738	95.4802227	1222.088	42170.604	3417.15	0.0020461	1.1010037164179	0.875166593577934	0.796238244514107	0.257726817127141	0	30.0213454896757	53.9857814356476	4.40805507495783	0	0	0	2.51810964303199	0	2.27041045950016	0	0.106961106333789	1.26109575531727	0	0	0.663215516087443	95.4927012976789
27639	OROGENIC BELT	Scottich Highlands, Caledonian oro	Borralan	aquamarine2	PostOro (A2 syenites)	5- KCG					quartz syenite			Fowler et al., 2008	18	1.6	2	430			71.01	0.15	16.35	1.37764	0.02	0.15	0.51	3.41	6.71	0.02				0.63					21	2	3	3	33	64.5	1045	7.2	131	5.4		1313	14.24	28.06		11.69	1.953	0.555	1.36		1.051		0.568		0.609	0.0929				2.1													98.3394919	19.695375	56.8337	2.398656	17.862596	0.0472	0.1425	0.665175	0	0.715548	-0.03075	98.33	87.292	28307.433	899.25	0.0002923	1.11000290802102	1.04426205319754	0.508196721311475	17.6773989256357	0.740900773515689	20.1521236456288	56.7781494409397	2.39955410342438	0	0	0	0	0	0.3736693218194	0	0.0427844425335157	0	0	0.127538704901849	0.0473725368633888	98.3394918952624
43619	OROGENIC BELT	Scottich Highlands, Caledonian oro	Borralan	aquamarine2	PostOro (A2 syenites)	5- KCG					unclassified			Fowler et al., 2008	5	1.15	2	430			54.23	0.54	20.19	3.8885	0.12	0.56	4.23	9.33	6.6	0.1				2.43					124	3	7	53	98	131	3206	37	275	16.9		1920	154.4	271.2		95.52	16.09	4.44	12.29		7.52		3.14		2.38	0.335				23.5													95.91320774	83.27024444	55.902	-24.5636712	-43.2538552	0.236	0.513	-40.44853418	63.8521924	0	0.437873938	95.9452502	436.46	77451.129	3237.3	0.00043845	0.963409913001884	0.704762882468106	1.41363636363636	0	0	55.1376286257232	2.75284537063247	0	0	26.6262102570048	0.917996946466649	3.00925343060622	6.28631671853995	0	0	0.256706655201094	0	0.689387052606953	0	0.236862684316944	95.9132077410983
43649	OROGENIC BELT	Scottich Highlands, Caledonian oro	Borralan	aquamarine2	PostOro (A2 syenites)	5- KCG					essexite			Fowler et al., 2008	5	1.15	2	430			49.99	1.01	16.67	9.71014	0.17	1.82	10.36	8.57	1.31	0.27				1.93					388	20	12	33	59	439	975	23.8	455	5.4		1455	64.8	198.2		163.3	24.17	5.11	11.71		4.91		1.731		1.351	0.202				9.8													90.19271603	92.63655142	11.0957	-20.9475278	-34.7894688	0.6372	0.9595	-60.85112906	100.9643619	0	0.535957364	90.24114505	1178.442	71142.141	6054.95	0.002923	1.45823482514785	0.550737317711143	6.54198473282443	0	0	44.8651480541221	0	14.2933922804593	4.53310942773876	6.00499950305749	0	9.78007364947021	8.31902176588057	0	0	0.363667761534883	0	1.39377433612943	0	0.639529247655749	90.1927160260485
37563	OROGENIC BELT	Scottich Highlands, Caledonian oro	Borralan	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	18	1.6	2	430			68.1	0.05	18.54	0.62216	0.01	0.14	0.13	5.11	7.57	0.02				0.65					16	2	3	9	13	69.8	932	1.9	15.6	1.3		1681	19.85	21.38		5.554	0.6621	0.397	0.448		0.227		0.108		0.1365	0.026				3.1													99.67898459	29.836225	64.1179	0.513856	4.249596	0.0472	0.0475	0.540125	0	0.342148	-0.02455	99.67	87.292	42419.643	299.75	0.0002923	1.03088047138051	1.01750747102118	0.675033025099075	4.08765312664742	0.36689281139404	30.1986369000478	64.0552296971555	0.514290868943217	0	0	0	0	0	0.348758033698107	0	0.0213922212667578	0	0	0.0387583964626945	0.0473725368633888	99.6789845924789
GD27	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glen Dessarry*	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			56.7	0.9	15.36	7.76589	0.15	3.26	5.14	5.81	3.71	0.62				0.46					155	78	40			93	2628	37	153	14		3993	100	180	19.6	84.1	12.9	4.06	9.35		6.32		3.14		3.08	0.46				8.4													91.69149976	43.8941719	31.4237	-5.2592614	-5.0684544	1.4632	0.855	-13.99859986	38.60062566	0	-0.233466249	91.67691565	2706.052	48230.553	5395.5	0.0113997	1.23948004243002	0.706596548736307	1.56603773584906	1.64839050436474	0	34.3354364753968	31.3929857564659	8.09767031053724	0	0	0	8.41073670455346	0	4.22202381588454	0	0.320883319001367	1.79482423458639	0	0	1.46854864276505	91.6914997635555
GD28	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glen Dessarry*	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			57.24	0.86	15.34	7.35482	0.2	2.99	4.77	7.28	3.05	0.56				0.31					147	69	34			120	2494	34	133	14		3562	95.4	173	18	75.7	11.4	3.97	8.38		5.72		2.91		2.84	0.42				9													92.32903964	53.12502234	25.8335	-6.6474122	-5.6755512	1.3216	0.817	-14.87977768	38.617081	0	-0.194602304	92.31685995	2444.176	60433.464	5155.7	0.01008435	1.18935660660674	0.711149956649974	2.38688524590164	1.42533542997823	0	43.0227155836297	25.8082497458817	6.66396672025817	0	0	0	8.66409355536621	0	3.43196766316967	0	0.427844425335157	1.55843548480131	0	0	1.32643103217489	92.329039640595
GD44	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glen Dessarry*	aquamarine2	PostOro (A2 syenites)	5- KCG					syenodiorite			Fowler et al., 2008	5	1.15	2	430			52.6	1.15	14.81	10.61005	0.16	3.97	5.58	4.81	4.02	0.91				0.32					196	53	38			95	7393	29	79	14		5315	81.6	145	16.9	75.4	11.4	3.62	8.38		5.2		2.38		2.04	0.29				7.2													88.06649725	36.50395564	34.0494	-5.4420004	-7.4165384	2.1476	1.0925	-11.74510483	39.20336547	0	-0.355791579	88.0373859	3971.786	39929.253	6894.25	0.00774595	1.25297964832349	0.674237311117708	1.19651741293532	0	0	28.4257227963268	34.0161193371949	8.15897708077718	0	0	0	7.9400438634067	0	0.989150667451147	3.65784875619485	0.342275540268125	2.38090878350873	0	0	2.15545042728419	88.0664972524126
MJ001	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glen Dessarry*	aquamarine2	PostOro (A2 syenites)	5- KCG					syenite			Fowler et al., 2008	5	1.15	2	430			59.8	0.69	17.63	5.35502	0.1	1.34	2.93	6.65	4.59	0.36				0.19					82	9	10			106	4164	32	222	27		3383	98.1	193	20.7	87.5	13	3.56	9.32		5.77		2.69		2.45	0.36				12													94.11732966	41.46053879	38.8773	3.513213	-0.458912	0.8496	0.6555	-3.049911119	12.39442981	0	-0.143020232	94.09873825	1571.256	55203.645	4136.55	0.00131535	1.19531692218074	0.878134704369178	1.44880174291939	1.33019660232627	0	39.2995959658156	38.8393004372449	7.8604643712806	0	0	0	1.79997656476833	0	2.50367801920002	0	0.213922212667578	1.41748982654264	0	0	0.852705663540999	94.1173296633869
MJ005	OROGENIC BELT	Scottich Highlands, Caledonian oro	Glen Dessarry*	aquamarine2	PostOro (A2 syenites)	5- KCG					nepheline syenite			Fowler et al., 2008	5	1.15	2	430			61.14	0.61	17.68	4.54399	0.08	0.93	2.7	6.27	5.85	0.25				0.16					81	15	6			97	5281	27	66	15		4093	87	151	17	73.2	11.2	3.37	7.79		4.81		2.24		1.84	0.26				6.3													95.53144985	45.54898904	49.5495	-4.9004978	-7.4038688	0.59	0.5795	-12.11443962	23.64986566	0	0.027744069	95.52679255	1091.15	52049.151	3656.95	0.00219225	1.07734523921119	0.829270769237607	1.07179487179487	0	0	37.053904767769	46.967794528799	3.46337914828713	0	1.37235113244252	0	4.99751016154247	0.0279684688853888	0	0	0.171137770134063	0	0.885247162557268	0	0.59215671079236	95.5314498512092
SR1	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strontian	darkgreen	PostOro (HK)	5- KCG					tonalite			Fowler et al., 2008	18	1.6	2	430			62.81	0.73	15.46	4.42178	0.06	2.61	3.65	3.74	4.33	0.23				1.27					73	73	31	23	50	57	1023	23	199	10		1181	59.3	101	11.2	37.8	5.46	1.47	3.992		2.88		1.1		1.13	0.21				5													93.64065746	22.16533076	36.6751	6.7419014	12.9089944	0.5428	0.6935	0.01019965	14.20459919	0	-0.312481054	93.62994435	1003.858	31046.862	4376.35	0.01066895	1.38386804223254	0.868142689125394	0.863741339491917	13.312249679198	0	22.1023291597219	36.6392529179238	11.7013468862129	0	0	0	2.02128329028751	0	5.56481806012263	0	0.128353327600547	1.62623996742123	0	0	0.544784173928971	93.6406574624175
SR3	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strontian	darkgreen	PostOro (HK)	5- KCG					tonalite			Fowler et al., 2008	18	1.6	2	430			63.23	0.78	15.9	4.71064	0.07	2.65	3.77	2.79	4.78	0.26				0.65					74	61	33	14	51	46	1043	22	216	9		1022	48.7	80.8	9.18		5.56	1.35	4.208		3.23		1.39		1.05	0.22				2													94.25241697	14.32066346	40.4866	10.2919804	15.1966984	0.6136	0.741	3.282495039	9.664930303	0	-0.361198507	94.2367691	1134.796	23160.627	4676.1	0.00891515	1.46092011704938	0.896366154823089	0.583682008368201	14.1758025858373	0	16.4881011646053	40.4470274705949	13.6878553019818	0	0	0	0.680819374088101	0	6.28587655706353	0	0.149745548867305	1.72134599008051	0	0	0.615842979224055	94.2524169723428
SR4	OROGENIC BELT	Scottich Highlands, Caledonian oro	Strontian	darkgreen	PostOro (HK)	5- KCG					tonalite			Fowler et al., 2008	18	1.6	2	430			63.83	0.76	15.94	4.43289	0.06	2.4	4.2	2.57	4.68	0.23				0.57					76	60	28	17	48	56	975	22	209	12		952	48.3	80.1	9.07	31.4	4.75	1.27	3.563		2.96		1.13		1.29	0.25																	94.69077336	15.11323483	39.6396	10.3784752	15.4867592	0.5428	0.722	0.217703801	12.87155803	0	-0.29310026	94.6790308	1003.858	21334.341	4556.2	0.008769	1.52086104798184	0.879813326639128	0.549145299145299	15.8083638426834	0	15.1879641552099	39.6008553477791	14.8956598910281	0	0	0	1.5774915227761	0	5.2474143554406	0	0.128353327600547	1.6998867463607	0	0	0.544784173928971	94.6907733628074
